-0.0527377 0.00738266
-0.0427555 0.00680538
-0.0327759 0.00623452
-0.0227974 0.00567423
-0.0128201 0.0051267
-0.00284485 0.004595
0.00712806 0.00408291
0.0170994 0.00359321
0.0270701 0.0031276
0.0370409 0.00268721
0.0470124 0.00227302
0.0569853 0.00188601
0.0669605 0.00152682
0.0769398 0.00119418
0.0869244 0.000883458
0.0969108 0.000590693
0.106897 0.000315955
0.116885 6.01431e-05
0.126873 -0.000176356
0.136862 -0.000393505
0.146852 -0.000591479
0.156844 -0.000770731
0.166837 -0.000931966
0.176833 -0.00107605
0.186831 -0.00120397
0.196832 -0.00131675
0.206836 -0.00141537
0.216843 -0.00150079
0.226853 -0.00157395
0.236866 -0.0016357
0.246882 -0.00168688
0.256901 -0.00172828
0.266923 -0.00176061
0.276949 -0.00178458
0.286977 -0.00180083
0.297008 -0.00180997
0.307042 -0.00181259
0.317078 -0.00180926
0.327118 -0.00180047
0.33716 -0.00178673
0.347205 -0.0017685
0.357252 -0.00174623
0.367301 -0.00172035
0.377353 -0.00169123
0.387407 -0.00165925
0.397463 -0.00162474
0.407521 -0.00158802
0.417581 -0.0015494
0.427643 -0.00150917
0.437707 -0.0014676
0.447772 -0.00142492
0.457839 -0.00138138
0.467908 -0.00133717
0.477978 -0.00129249
0.488049 -0.00124754
0.498122 -0.00120248
0.508196 -0.00115745
0.518271 -0.00111262
0.528347 -0.00106809
0.538425 -0.00102399
0.548503 -0.000980424
0.558582 -0.000937504
0.568662 -0.000895318
0.578743 -0.000853954
0.588824 -0.00081348
0.598906 -0.000773963
0.608989 -0.000735453
0.619073 -0.000697989
0.629157 -0.000661619
0.639241 -0.000626385
0.649326 -0.000592314
0.659411 -0.000559439
0.669497 -0.000527791
0.679582 -0.000497359
0.689669 -0.000468158
0.699755 -0.00044021
0.709842 -0.000413509
0.719929 -0.000388063
0.730016 -0.000363867
0.740103 -0.000340897
0.75019 -0.000319156
0.760277 -0.000298627
0.770364 -0.000279302
0.780452 -0.000261165
0.790539 -0.000244183
0.800626 -0.000228325
0.810713 -0.00021357
0.8208 -0.000199901
0.830887 -0.000187288
0.840974 -0.000175706
0.851061 -0.000165121
0.861148 -0.000155508
0.871235 -0.000146841
0.881321 -0.000139077
0.891407 -0.000132183
0.901494 -0.000126126
0.91158 -0.000120875
0.921665 -0.000116399
0.931751 -0.000112661
0.941836 -0.00010962
0.951922 -0.000107243
0.962007 -0.000105505
0.972092 -0.000104362
0.982176 -0.000103779
0.992261 -0.000103725
1.00234 -0.000104168
1.01243 -0.000105077
1.02251 -0.000106416
1.0326 -0.000108154
1.04268 -0.00011026
1.05276 -0.000112705
1.06285 -0.000115466
1.07293 -0.000118512
1.08301 -0.000121811
1.09309 -0.000125338
1.10318 -0.000129065
1.11326 -0.000132974
1.12334 -0.00013704
1.13342 -0.000141238
1.1435 -0.000145545
1.15359 -0.000149936
1.16367 -0.000154397
1.17375 -0.000158914
1.18383 -0.000163465
1.19391 -0.000168032
1.20399 -0.000172595
1.21407 -0.00017714
1.22415 -0.000181656
1.23423 -0.000186129
1.24431 -0.000190546
1.25439 -0.000194893
1.26448 -0.00019916
1.27456 -0.000203338
1.28464 -0.000207419
1.29472 -0.000211397
1.3048 -0.000215265
1.31488 -0.000219017
1.32496 -0.000222641
1.33504 -0.000226133
1.34511 -0.000229496
1.35519 -0.000232724
1.36527 -0.00023581
1.37535 -0.000238751
1.38543 -0.000241549
1.39551 -0.000244205
1.40559 -0.000246715
